_ID;FOURNISSEUR;FAMILLE;SOUS_FAMILLE;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
201631;Socolec;GENIECLIMATIQUE;;414671;00018414671;KENYA3V2000W;THERMOR;UN;1895,37;720,24
201632;Socolec;GENIECLIMATIQUE;;423631;00018423631;EMOTION3V1000W;THERMOR;UN;765,44;290,87
201633;Socolec;GENIECLIMATIQUE;;423651;00018423651;EMOTION3V1500W;THERMOR;UN;922,31;350,48
201634;Socolec;GENIECLIMATIQUE;;423671;00018423671;EMOTION3V2000W;THERMOR;UN;1017,88;386,80
201635;Socolec;GENIECLIMATIQUE;;445211;00018445211;EMOTION3H0500W;THERMOR;UN;685,25;260,39
201636;Socolec;GENIECLIMATIQUE;;445221;00018445221;EMOTION3H0750W;THERMOR;UN;659,87;250,75
201637;Socolec;GENIECLIMATIQUE;;445231;00018445231;EMOTION3H1000W;THERMOR;UN;686,19;260,75
201638;Socolec;GENIECLIMATIQUE;;445241;00018445241;EMOTION3H1250W;THERMOR;UN;748,16;284,30
201639;Socolec;GENIECLIMATIQUE;;445251;00018445251;EMOTION3H1500W;THERMOR;UN;814,31;309,44
201640;Socolec;GENIECLIMATIQUE;;445271;00018445271;EMOTION3H2000W;THERMOR;UN;950,12;361,04
201641;Socolec;GENIECLIMATIQUE;;400990;00018400990;BRIDGECOZYTOUCH;THERMOR;UN;432,09;164,19
201642;Socolec;GENIECLIMATIQUE;;450251;00018450251;INTERFACECOZYTOUCH;THERMOR;UN;115,36;43,84
201643;Socolec;GENIECLIMATIQUE;;500090;00016500090;APPLICATIONBRIDGECOZYTOUCH;ATLANTIC;UN;319,38;114,30
201644;Socolec;GENIECLIMATIQUE;;602251;00016602251;INTERFACECOZYTOUCH;ATLANTIC;UN;79,82;28,57
201645;Socolec;GENIECLIMATIQUE;;529807;00016529807;RADIATEURCHALEURDOUCECALISSIA0750WHORIZONTAL;ATLANTIC;UN;814,21;286,23
201646;Socolec;GENIECLIMATIQUE;;529810;00016529810;RADIATEURCHALEURDOUCECALISSIA1000WHORIZONTAL;ATLANTIC;UN;925,49;325,36
201647;Socolec;GENIECLIMATIQUE;;529910;00016529910;RADIATEURCHALEURDOUCECALISSIA1000WVERTICAL;ATLANTIC;UN;1064,59;374,25
201648;Socolec;GENIECLIMATIQUE;;529812;00016529812;RADIATEURCHALEURDOUCECALISSIA1250WHORIZONTAL;ATLANTIC;UN;1027,50;361,22
201649;Socolec;GENIECLIMATIQUE;;529815;00016529815;RADIATEURCHALEURDOUCECALISSIA1500WHORIZONTAL;ATLANTIC;UN;1131,36;397,74
201650;Socolec;GENIECLIMATIQUE;;529915;00016529915;RADIATEURCHALEURDOUCECALISSIA1500WVERTICAL;ATLANTIC;UN;1255,63;441,42
201651;Socolec;GENIECLIMATIQUE;;529820;00016529820;RADIATEURCHALEURDOUCECALISSIA2000WHORIZONTAL;ATLANTIC;UN;1314,98;462,28
201652;Socolec;GENIECLIMATIQUE;;529920;00016529920;RADIATEURCHALEURDOUCECALISSIA2000WVERTICAL;ATLANTIC;UN;1406,70;508,58
201653;Socolec;GENIECLIMATIQUE;;500907;00016500907;RADIATEURCHALEURDOUCEMARADJADIGITALCONNECTE0750WBLANCBAS;ATLANTIC;UN;1316,85;443,57
201654;Socolec;GENIECLIMATIQUE;;500910;00016500910;RADIATEURCHALEURDOUCEMARADJADIGITALCONNECTE1000WBLANCBAS;ATLANTIC;UN;1346,16;453,44
201655;Socolec;GENIECLIMATIQUE;;500915;00016500915;RADIATEURCHALEURDOUCEMARADJADIGITALCONNECTE1500WBLANCBAS;ATLANTIC;UN;1535,15;597,90
201656;Socolec;GENIECLIMATIQUE;;507607;00016507607;RADIATEURCHALEURDOUCEMARADJAPILOTAGECONNECTE0750WBLANCHORIZ.;ATLANTIC;UN;1115,39;375,71
201657;Socolec;GENIECLIMATIQUE;;507610;00016507610;RADIATEURCHALEURDOUCEMARADJAPILOTAGECONNECTE1000WBLANCHORIZ.;ATLANTIC;UN;1245,43;419,51
201658;Socolec;GENIECLIMATIQUE;;507612;00016507612;RADIATEURCHALEURDOUCEMARADJAPILOTAGECONNECTE1250WBLANCHORIZ.;ATLANTIC;UN;1382,19;465,58
201659;Socolec;GENIECLIMATIQUE;;507710;00016507710;RADIATEURCHALEURDOUCEMARADJAPILOTAGECONNECTE1500WBLANCVERTICAL;ATLANTIC;UN;1346,16;453,44
201660;Socolec;GENIECLIMATIQUE;;507715;00016507715;RADIATEURCHALEURDOUCEMARADJAPILOTAGECONNECTE1500WBLANCVERTICAL;ATLANTIC;UN;1535,15;601,13
201661;Socolec;GENIECLIMATIQUE;;507615;00016507615;RADIATEURCHALEURDOUCEMARADJAPILOTAGECONNECTE2000WBLANCHORIZ.;ATLANTIC;UN;1331,43;518,56
201662;Socolec;GENIECLIMATIQUE;;507620;00016507620;RADIATEURCHALEURDOUCEMARADJAPILOTAGECONNECTE2000WBLANCHORIZ.;ATLANTIC;UN;1522,32;592,90
201663;Socolec;GENIECLIMATIQUE;;507720;00016507720;RADIATEURCHALEURDOUCEMARADJAPILOTAGECONNECTE2000WBLANCVERTICAL;ATLANTIC;UN;1806,25;703,49
201664;Socolec;GENIECLIMATIQUE;;506168;00016506168;RADIATEURCHALEURDOUCEONIRISPILOTAGEINTELLIGENTH0750WANTHRACITE;ATLANTIC;UN;1125,89;427,84
201665;Socolec;GENIECLIMATIQUE;;506268;00016506268;RADIATEURCHALEURDOUCEONIRISPILOTAGEINTELLIGENTH1000WANTHRACITE;ATLANTIC;UN;1213,99;461,32
201666;Socolec;GENIECLIMATIQUE;;506368;00016506368;RADIATEURCHALEURDOUCEONIRISPILOTAGEINTELLIGENTH1250WANTHRACITE;ATLANTIC;UN;1329,36;505,16
201667;Socolec;GENIECLIMATIQUE;;506468;00016506468;RADIATEURCHALEURDOUCEONIRISPILOTAGEINTELLIGENTH1500WANTHRACITE;ATLANTIC;UN;1283,95;487,90
201668;Socolec;GENIECLIMATIQUE;;506568;00016506568;RADIATEURCHALEURDOUCEONIRISPILOTAGEINTELLIGENTH2000WANTHRACITE;ATLANTIC;UN;1455,25;552,99
201669;Socolec;GENIECLIMATIQUE;;506668;00016506668;RADIATEURCHALEURDOUCEONIRISPILOTAGEINTELLIGENTV1000WANTHRACITE;ATLANTIC;UN;1245,70;473,37
201670;Socolec;GENIECLIMATIQUE;;506768;00016506768;RADIATEURCHALEURDOUCEONIRISPILOTAGEINTELLIGENTV1500WANTHRACITE;ATLANTIC;UN;1313,27;499,04
201671;Socolec;GENIECLIMATIQUE;;506868;00016506868;RADIATEURCHALEURDOUCEONIRISPILOTAGEINTELLIGENTV2000WANTHRACITE;ATLANTIC;UN;1535,50;583,49
201672;Socolec;GENIECLIMATIQUE;;566205;00016566205;RADIATEURRAYONNANTTATOUPILOTAGEINTELLIGENTBLANC0500WHORIZ.;ATLANTIC;UN;496,87;167,37
201673;Socolec;GENIECLIMATIQUE;;566207;00016566207;RADIATEURRAYONNANTTATOUPILOTAGEINTELLIGENTBLANC0750WHORIZ.;ATLANTIC;UN;496,87;167,37
201674;Socolec;GENIECLIMATIQUE;;566210;00016566210;RADIATEURRAYONNANTTATOUPILOTAGEINTELLIGENTBLANC1000WHORIZ.;ATLANTIC;UN;508,01;176,47
201675;Socolec;GENIECLIMATIQUE;;666410;00016666410;RADIATEURRAYONNANTTATOUPILOTAGEINTELLIGENTBLANC1000WVERT.;ATLANTIC;UN;555,02;186,95
201676;Socolec;GENIECLIMATIQUE;;566212;00016566212;RADIATEURRAYONNANTTATOUPILOTAGEINTELLIGENTBLANC1250WHORIZ.;ATLANTIC;UN;574,40;193,48
201677;Socolec;GENIECLIMATIQUE;;566215;00016566215;RADIATEURRAYONNANTTATOUPILOTAGEINTELLIGENTBLANC1500WHORIZ.;ATLANTIC;UN;563,94;204,80
201678;Socolec;GENIECLIMATIQUE;;666415;00016666415;RADIATEURRAYONNANTTATOUPILOTAGEINTELLIGENTBLANC1500WVERT.;ATLANTIC;UN;646,64;217,82
201679;Socolec;GENIECLIMATIQUE;;566220;00016566220;RADIATEURRAYONNANTTATOUPILOTAGEINTELLIGENTBLANC2000WHORIZ.;ATLANTIC;UN;732,97;246,90
201680;Socolec;GENIECLIMATIQUE;;666420;00016666420;RADIATEURRAYONNANTTATOUPILOTAGEINTELLIGENTBLANC2000WVERT.;ATLANTIC;UN;769,98;259,36
201681;Socolec;APPAREILLAGE;;WE049;00010710049;ESSENSYAPOUSSOIRVMC;HAGER;UN;20,10;6,68
201682;Socolec;APPAREILLAGE;;WE040;00010710040;ESSENSYADOUBLEINTER.V&V;HAGER;UN;21,02;7,34
201683;Socolec;APPAREILLAGE;;WE044;00010710044;ESSENSYADOUBLEPOUSSOIR1O+1F;HAGER;UN;32,84;11,32
201684;Socolec;APPAREILLAGE;;WE301;00010710301;ESSENSYADOUBLEPOUSSOIRVOLET;HAGER;UN;38,21;12,60
201685;Socolec;APPAREILLAGE;;WE300;00010710300;ESSENSYADOUBLEV&VVOLETROULANT;HAGER;UN;33,38;11,59
201686;Socolec;APPAREILLAGE;;WE001;00010710001;ESSENSYAINTERV&V;HAGER;UN;7,54;2,57
201687;Socolec;APPAREILLAGE;;WE002;00010710002;ESSENSYAINTERV&VAVOYANT;HAGER;UN;13,46;4,46
201688;Socolec;APPAREILLAGE;;WE050;00010710050;ESSENSYAINTER.AUTO.IR2FILS;HAGER;UN;123,87;42,24
201689;Socolec;APPAREILLAGE;;WE051;00010710051;ESSENSYAINTER.AUTO.IR3FILS;HAGER;UN;140,21;47,81
201690;Socolec;APPAREILLAGE;;WE157;00010710157;ESSENSYAOBTURATEUR;HAGER;UN;10,19;3,47
201691;Socolec;APPAREILLAGE;;WE010;00010710010;ESSENSYAPERMUTATEUR;HAGER;UN;33,66;10,90
201692;Socolec;APPAREILLAGE;;WE402;00010710402;ESSENSYAPLAQUEDOUBLEHORIZENTR.71B;HAGER;UN;5,40;1,84
201693;Socolec;APPAREILLAGE;;WE401;00010710401;ESSENSYAPLAQUESIMPLEBLANC;HAGER;UN;2,43;0,82
201694;Socolec;APPAREILLAGE;;WE403;00010710403;ESSENSYAPLAQUETRIPLEHORIZENTR.71B;HAGER;UN;10,59;3,59
201695;Socolec;APPAREILLAGE;;WE407;00010710407;ESSENSYAPLAQUETRIPLEVERT.ENTR.57WE407;HAGER;UN;11,97;3,73
201696;Socolec;APPAREILLAGE;;WE046;00010710046;ESSENSYAPOUSSOIR+POUSSOIRAVOYANT;HAGER;UN;37,82;12,24
201697;Socolec;APPAREILLAGE;;WE022;00010710022;ESSENSYAPOUSSOIR1O+1F;HAGER;UN;14,49;4,92
201698;Socolec;APPAREILLAGE;;WE023;00010710023;ESSENSYAPOUSSOIR1O+1FAVOYANT;HAGER;UN;17,43;5,63
201699;Socolec;APPAREILLAGE;;WE025;00010710025;ESSENSYAPOUSSOIRPORTE-ETIQUETTE1O+1;HAGER;UN;19,02;6,30
201700;Socolec;APPAREILLAGE;;WE100;00010710100;ESSENSYAPRISE2P+T16ASANVIS;HAGER;UN;6,48;2,27
201701;Socolec;APPAREILLAGE;;WE290;00010710290;ESSENSYAPRISEHAUTPARLEURSIMPLE;HAGER;UN;15,57;4,90
201702;Socolec;APPAREILLAGE;;WE214;00010710214;ESSENSYAPRISERJ45CAT.5EFTP;HAGER;UN;18,79;6,37
201703;Socolec;APPAREILLAGE;;WE211;00010710211;ESSENSYAPRISERJ45CAT.5EUTP;HAGER;UN;17,68;5,84
201704;Socolec;APPAREILLAGE;;WE223;00010710223;ESSENSYAPRISERJ45CAT.6FTP;HAGER;UN;23,07;7,83
201705;Socolec;APPAREILLAGE;;WE226;00010710226;ESSENSYAPRISERJ45CAT.6STP;HAGER;UN;35,54;11,90
201706;Socolec;APPAREILLAGE;;WE220;00010710220;ESSENSYAPRISERJ45CAT.6UTP;HAGER;UN;23,72;7,60
201707;Socolec;APPAREILLAGE;;WE200;00010710200;ESSENSYAPRISETELEPHONET;HAGER;UN;21,67;7,39
201708;Socolec;APPAREILLAGE;;WE250;00010710250;ESSENSYAPRISETVDIRECTE;HAGER;UN;16,09;5,48
201709;Socolec;APPAREILLAGE;;WE256;00010710256;ESSENSYAPRISETV+FM+SATDIRECTE1ENTR;HAGER;UN;44,44;15,15
201710;Socolec;APPAREILLAGE;;WE064;00010710064;ESSENSYAVARIATEURROTATIFTRANSFELEC;HAGER;UN;71,81;22,82
201711;Socolec;APPAREILLAGE;;WE063;00010710063;ESSENSYAVARIATEURROTATIFTRANSFFERR;HAGER;UN;52,36;16,33
201712;Socolec;APPAREILLAGE;;EPS510B;00010236425;TELERUPTEUR16A-250V1FSANSVIS;HAGER;UN;57,19;21,73
201713;Socolec;APPAREILLAGE;;S520690;01887031935;ODACE10GRIFFES;SCHNEIDER;UN;8,40;2,97
201714;Socolec;APPAREILLAGE;;S520299;01887031937;ODACEACCESSOIRESACHETDE10RESSORTS;SCHNEIDER;UN;15,18;5,50
201715;Socolec;APPAREILLAGE;;S520290;01887031931;ODACEACCESSOIREVOYANTLEDORANGETEMOINOUDEBALISAGE;SCHNEIDER;UN;9,22;3,26
201716;Socolec;APPAREILLAGE;;S520233;01887031800;ODACECOMMANDEVMCSANSARRET;SCHNEIDER;UN;16,31;5,66
201717;Socolec;APPAREILLAGE;;S520496;01887031913;ODACECONJONCTEURTELENT8P;SCHNEIDER;UN;20,86;7,41
201718;Socolec;APPAREILLAGE;;S520297;01887031961;ODACEENJOLIVEURBLANCLIVREAVECLEDBLEU;SCHNEIDER;UN;14,19;5,23
201719;Socolec;APPAREILLAGE;;S520214;01887031805;ODACEINTERDOUBLEVAETVIENT;SCHNEIDER;UN;20,40;7,44
201720;Socolec;APPAREILLAGE;;S520204;01887031798;ODACEINTERSIMPLEVAETVIENT;SCHNEIDER;UN;7,75;2,73
201721;Socolec;APPAREILLAGE;;S520208;01887031802;ODACEINTERVOLETROULANTMONTEE/DESCENTE/STOP;SCHNEIDER;UN;33,21;12,11
201722;Socolec;APPAREILLAGE;;S520666;01887031942;ODACEOBTURATEUR;SCHNEIDER;UN;9,45;3,36
201723;Socolec;APPAREILLAGE;;S520059;01887031644;ODACEPC2P+TAECLIPSESCONNEXIONAUTO;SCHNEIDER;UN;6,81;2,35
201724;Socolec;APPAREILLAGE;;S520049;01887034113;ODACEPC2P+TAECLIPSESCONNEXIONAUTOSPECIALRENOVATION;SCHNEIDER;UN;8,07;2,42
201725;Socolec;APPAREILLAGE;;S520205;01887031799;ODACEPERMUTATEURBLANC;SCHNEIDER;UN;31,46;11,18
201726;Socolec;APPAREILLAGE;;S520702;01887031838;ODACEPLAQUE1POSTESTYLBLANCBRILLANT;SCHNEIDER;UN;2,40;0,84
201727;Socolec;APPAREILLAGE;;S520752;01887031842;ODACEPLAQUE1POSTESTYLPRATICBLANCBRILLANTAVECCOUVERCLEINTEGRE/PRISE;SCHNEIDER;UN;14,56;5,36
201728;Socolec;APPAREILLAGE;;S520722;01887031840;ODACEPLAQUE1POSTESTYLPRATICBLANCBRILLANTCROCHETMULTI-USAGE;SCHNEIDER;UN;14,30;5,36
201729;Socolec;APPAREILLAGE;;S520742;01887031841;ODACEPLAQUE1POSTESTYLPRATICBLANCBRILLANTPINCEMULTI-USAGE;SCHNEIDER;UN;14,30;5,36
201730;Socolec;APPAREILLAGE;;S520712;01887031839;ODACEPLAQUE1POSTESTYLPRATICBLANCBRILLANTSUPPORTTELEPHONE;SCHNEIDER;UN;14,43;5,36
201731;Socolec;APPAREILLAGE;;S520802J;01887031869;ODACEPLAQUE1POSTETOUCHALUBROSSE;SCHNEIDER;UN;12,50;4,75
201732;Socolec;APPAREILLAGE;;S520802;01887031851;ODACEPLAQUE1POSTETOUCHBLANCMAT;SCHNEIDER;UN;4,06;1,57
201733;Socolec;APPAREILLAGE;;S520802M;01887031887;ODACEPLAQUE1POSTETOUCHBOISNORDIQUE;SCHNEIDER;UN;20,97;7,87
201734;Socolec;APPAREILLAGE;;S520802L;01887031881;ODACEPLAQUE1POSTETOUCHBRONZEBROSSE;SCHNEIDER;UN;12,16;4,56
201735;Socolec;APPAREILLAGE;;S520704;01887031843;ODACEPLAQUE2POSTESSTYLBLANCBRILLANTENTRAXE71VERT.OUHORZ.;SCHNEIDER;UN;5,12;1,87
201736;Socolec;APPAREILLAGE;;S520804;01887031852;ODACEPLAQUE2POSTESTOUCHBLANCMATENTRAXE71VERT.OUHORZ.;SCHNEIDER;UN;8,95;3,36
201737;Socolec;APPAREILLAGE;;S520706;01887031845;ODACEPLAQUE3POSTESSTYLBLANCBRILLANTENTRAXE71VERT.OUHORZ.;SCHNEIDER;UN;10,11;3,69
201738;Socolec;APPAREILLAGE;;S520806;01887031854;ODACEPLAQUE3POSTESTOUCHBLANCMATENTRAXE71VERT.OUHORZ.;SCHNEIDER;UN;16,58;6,40
201739;Socolec;APPAREILLAGE;;S520276;01887031817;ODACEPOUSSOIR;SCHNEIDER;UN;26,62;9,23
201740;Socolec;APPAREILLAGE;;S520206;01887031810;ODACEPOUSSOIRAFERMETURE;SCHNEIDER;UN;13,62;4,97
201741;Socolec;APPAREILLAGE;;S520486;01887031920;ODACEPRISEDECOMMUNICATIONDOUBLERJ45CAT.6STPMULTIMEDIAGRADE3;SCHNEIDER;UN;45,93;15,93
201742;Socolec;APPAREILLAGE;;S520471;01887031914;ODACEPRISEDECOMMUNICATIONSIMPLERJ45CAT.5EUTPTELEPHONEGRADE1;SCHNEIDER;UN;17,30;6,45
201743;Socolec;APPAREILLAGE;;S520476;01887031916;ODACEPRISEDECOMMUNICATIONSIMPLERJ45CAT.6STPMULTIMEDIAGRADE3;SCHNEIDER;UN;27,87;10,16
201744;Socolec;APPAREILLAGE;;S520475;01887031915;ODACEPRISEDECOMMUNICATIONSIMPLERJ45CAT.6UTPTELEPHONE+INFORMATIQUEGRADE1;SCHNEIDER;UN;21,65;7,84
201745;Socolec;APPAREILLAGE;;S520488;01887031922;ODACEPRISEHPDOUBLECONNEXIONAUTO;SCHNEIDER;UN;20,66;7,61
201746;Socolec;APPAREILLAGE;;S520461;01887031911;ODACEPRISETV/FM/SAT;SCHNEIDER;UN;40,35;14,72
201747;Socolec;APPAREILLAGE;;S520445;01887031901;ODACEPRISETVSIMPLE;SCHNEIDER;UN;15,20;5,54
201748;Socolec;APPAREILLAGE;;S520662;01887031943;ODACESORTIEDECABLE16A;SCHNEIDER;UN;10,12;3,60
201749;Socolec;APPAREILLAGE;;S265204;01887045331;OVALISAGRIFFESVAETVIENT;SCHNEIDER;UN;9,65;3,01
201750;Socolec;APPAREILLAGE;;S265263;01887045333;OVALISAGRIFFESVAETVIENTLUMINEUX;SCHNEIDER;UN;25,20;7,58
201751;Socolec;APPAREILLAGE;;S265214;01887045341;OVALISAGRIFFESDOUBLEVA&VIENT;SCHNEIDER;UN;19,44;6,38
201752;Socolec;APPAREILLAGE;;S265059;01887045352;OVALISAGRIFFESPC2P+T;SCHNEIDER;UN;10,74;3,45
201753;Socolec;APPAREILLAGE;;S261089;01887045351;OVALISAGRIFFESPCDOUBLE2P+T;SCHNEIDER;UN;31,13;10,18
201754;Socolec;APPAREILLAGE;;S265205;01887045339;OVALISAGRIFFESPERMUTATEUR;SCHNEIDER;UN;52,46;17,23
201755;Socolec;APPAREILLAGE;;S265206;01887045335;OVALISAGRIFFESPOUSSOIR;SCHNEIDER;UN;12,27;3,93
201756;Socolec;APPAREILLAGE;;S265202;01887045329;OVALISAGRIFFESSIMPLEALLUMAGE;SCHNEIDER;UN;9,42;2,94
201757;Socolec;APPAREILLAGE;;S260204;01887045330;OVALISAVISVAETVIENT;SCHNEIDER;UN;9,22;2,96
201758;Socolec;APPAREILLAGE;;S260263;01887045332;OVALISAVISVAETVIENTLUMINEUX;SCHNEIDER;UN;20,35;6,47
201759;Socolec;APPAREILLAGE;;S260233;01887045346;OVALISAVISCOMMANDEVMC;SCHNEIDER;UN;12,77;3,84
201760;Socolec;APPAREILLAGE;;S260208;01887045344;OVALISAVISCOMMANDEVOLETSROULANTSINTERRUPTEUR;SCHNEIDER;UN;32,41;10,40
201761;Socolec;APPAREILLAGE;;S260207;01887045345;OVALISAVISCOMMANDEVOLETSROULANTSPOUSSOIR;SCHNEIDER;UN;38,52;11,79
201762;Socolec;APPAREILLAGE;;S260214;01887045340;OVALISAVISDOUBLEVA&VIENT;SCHNEIDER;UN;20,93;6,88
201763;Socolec;APPAREILLAGE;;S260069;01887045422;OVALISAVISMULTIPOSTE2X2P+T;SCHNEIDER;UN;22,85;7,00
201764;Socolec;APPAREILLAGE;;S260469;01887045423;OVALISAVISMULTIPOSTERJ45+2P+T;SCHNEIDER;UN;38,67;11,21
201765;Socolec;APPAREILLAGE;;S260269;01887045424;OVALISAVISMULTIPOSTEV&V+2P+T;SCHNEIDER;UN;24,27;7,57
201766;Socolec;APPAREILLAGE;;S260457;01887045359;OVALISAVISMULTISERVICE;SCHNEIDER;UN;50,94;16,19
201767;Socolec;APPAREILLAGE;;S260059;01887045348;OVALISAVISPC2P+T;SCHNEIDER;UN;9,05;2,97
201768;Socolec;APPAREILLAGE;;S260266;01887045338;OVALISAVISPORTEETIQUETTE;SCHNEIDER;UN;22,21;7,06
201769;Socolec;APPAREILLAGE;;S260206;01887045334;OVALISAVISPOUSSOIR;SCHNEIDER;UN;12,40;3,98
201770;Socolec;APPAREILLAGE;;S260405;01887045354;OVALISAVISPRISETV;SCHNEIDER;UN;16,04;5,15
201771;Socolec;APPAREILLAGE;;S260451;01887045360;OVALISAVISPRISETV+FM;SCHNEIDER;UN;43,58;13,59
201772;Socolec;APPAREILLAGE;;S260461;01887045361;OVALISAVISPRISETV+FM+SAT1ENTREEAR;SCHNEIDER;UN;45,54;14,47
201773;Socolec;APPAREILLAGE;;S260471;01887045355;OVALISAVISRJ45GRADE1;SCHNEIDER;UN;20,76;6,82
201774;Socolec;APPAREILLAGE;;S260476;01887045357;OVALISAVISRJ45GRADE3;SCHNEIDER;UN;30,69;9,57
201775;Socolec;APPAREILLAGE;;S260475;01887045356;OVALISAVISRJ45TELEPHONE+INFORMATIQUE;SCHNEIDER;UN;23,82;7,64
201776;Socolec;APPAREILLAGE;;S260202;01887045328;OVALISAVISSIMPLEALLUMAGE;SCHNEIDER;UN;9,23;2,88
201777;Socolec;APPAREILLAGE;;S263214;01887045419;OVALISDOUBLEVA&VIENTLOTDE40MECANISMES;SCHNEIDER;UN;763,88;233,98
201778;Socolec;APPAREILLAGE;;S263059;01887045418;OVALISPC2P+T16ALOTDE40MECANISMES;SCHNEIDER;UN;265,76;91,66
201779;Socolec;APPAREILLAGE;;S260702;01887045425;OVALISPLAQUEDEFINITION1POSTE;SCHNEIDER;UN;2,26;0,74
201780;Socolec;APPAREILLAGE;;S260704;01887045426;OVALISPLAQUEDEFINITION2POSTESHORIZONTAUXENTR.71;SCHNEIDER;UN;5,32;1,70
201781;Socolec;APPAREILLAGE;;S260724;01887045427;OVALISPLAQUEDEFINITION2POSTESVERTICAUXENTR.71;SCHNEIDER;UN;5,47;1,70
201782;Socolec;APPAREILLAGE;;S260706;01887045428;OVALISPLAQUEDEFINITION3POSTESHORIZONTAUXENTR.71;SCHNEIDER;UN;9,54;3,06
201783;Socolec;APPAREILLAGE;;S263471;01887045420;OVALISPRISEDECOMMUNICATIONGRADE1CAT5EUTPLOTDE40MECANISMES;SCHNEIDER;UN;745,08;243,63
201784;Socolec;APPAREILLAGE;;S263405;01887045421;OVALISPRISETVLOTDE40MECANISMES;SCHNEIDER;UN;606,95;175,95
201785;Socolec;APPAREILLAGE;;S260662;01887045373;OVALISSORTIEDECABLEAVIS16AIP21;SCHNEIDER;UN;9,06;2,88
201786;Socolec;APPAREILLAGE;;S263204;01887045417;OVALISVA&VIENTLOTDE40MECANISMES;SCHNEIDER;UN;256,52;83,88
201787;Socolec;APPAREILLAGE;;MGU3.213.30;01887511455;UNICA2VAETVIENTALU;SCHNEIDER;UN;33,67;12,79
201788;Socolec;APPAREILLAGE;;MGU3.213.18;01887512551;UNICA2VAETVIENTBLANC;SCHNEIDER;UN;20,90;7,35
201789;Socolec;APPAREILLAGE;;MGU7.103;01887511643;UNICA3MODITALIANSUPPORTZAMAK;SCHNEIDER;UN;3,61;1,37
201790;Socolec;APPAREILLAGE;;MGU7.104;01887511645;UNICA4MODITALIANSUPPORTZAMAK;SCHNEIDER;UN;5,59;2,12
201791;Socolec;APPAREILLAGE;;MGU3.524.18;01887512389;UNICADETECTEURMOUVEMENT300W2MBLANC;SCHNEIDER;UN;101,12;33,96
201792;Socolec;APPAREILLAGE;;MGU3.162.18S;01887512504;UNICAINTERRUPTEURBIPOLAIREVOYANT1MBLANC;SCHNEIDER;UN;41,94;13,71
201793;Socolec;APPAREILLAGE;;MGU3.208.30;01887511453;UNICAINTERRUPTEURVOLETSROULANTSALU;SCHNEIDER;UN;54,21;20,60
201794;Socolec;APPAREILLAGE;;MGU3.208.18;01887512547;UNICAINTERRUPTEURVOLETSROULANTSBLANC;SCHNEIDER;UN;44,07;15,80
201795;Socolec;APPAREILLAGE;;MGU9.865.18;01887512751;UNICAOBTURATEUR1MODBLANC;SCHNEIDER;UN;8,99;2,99
201796;Socolec;APPAREILLAGE;;MGU9.866.18;01887512753;UNICAOBTURATEUR2MODBLANC;SCHNEIDER;UN;9,31;3,16
201797;Socolec;APPAREILLAGE;;MGU3.205.18;01887512527;UNICAPERMUTATEUR2MODBLANC;SCHNEIDER;UN;44,21;14,71
201798;Socolec;APPAREILLAGE;;MGU68.002.7A1;01887516685;UNICAPLAQUE1POSTEALUMINIUMICECLASS;SCHNEIDER;UN;42,74;16,24
201799;Socolec;APPAREILLAGE;;MGU68.002.7Z1;01887516694;UNICAPLAQUE1POSTEARDOISECLASS;SCHNEIDER;UN;51,82;19,69
201800;Socolec;APPAREILLAGE;;MGU6.002.18;01887513154;UNICAPLAQUE1POSTEBLANCLISEREBLANC;SCHNEIDER;UN;3,13;1,07
201801;Socolec;APPAREILLAGE;;MGU66.002.092;01887515497;UNICAPLAQUE1POSTEBLANCTECHNOALU;SCHNEIDER;UN;14,52;5,52
201802;Socolec;APPAREILLAGE;;MGU6.002.871;01887513182;UNICAPLAQUE1POSTECACAOLISEREBLANC;SCHNEIDER;UN;3,21;1,07
201803;Socolec;APPAREILLAGE;;MGU6.002.824;01887513172;UNICAPLAQUE1POSTECHAMPAGNELISEREBLANC;SCHNEIDER;UN;3,10;1,07
201804;Socolec;APPAREILLAGE;;MGU68.002.7C3;01887516691;UNICAPLAQUE1POSTEVERREGRISCLASS;SCHNEIDER;UN;56,12;21,33
201805;Socolec;APPAREILLAGE;;MGU6.004.18;01887513188;UNICAPLAQUE2POSTEBLANCLISEREBLANC;SCHNEIDER;UN;6,22;2,12
201806;Socolec;APPAREILLAGE;;MGU6.004.871;01887513216;UNICAPLAQUE2POSTECACAOLISEREBLANC;SCHNEIDER;UN;6,51;2,12
201807;Socolec;APPAREILLAGE;;MGU6.004.824;01887513206;UNICAPLAQUE2POSTECHAMPAGNELISEREBLANC;SCHNEIDER;UN;6,39;2,12
201808;Socolec;APPAREILLAGE;;MGU6.004V.18;01887513222;UNICAPLAQUE2PVERT.BLANCLISEREBLANC;SCHNEIDER;UN;6,27;2,12
201809;Socolec;APPAREILLAGE;;MGU6.004V.871;01887513250;UNICAPLAQUE2PVERT.CACAOLISEREBLANC;SCHNEIDER;UN;6,51;2,12
201810;Socolec;APPAREILLAGE;;MGU6.004V.824;01887513240;UNICAPLAQUE2PVERT.CHAMPAGNELISEREBLANC;SCHNEIDER;UN;6,39;2,12
